sizeOfCloseNeighborhood, queryLevel, queryHeight, isCorrectParent, isCorrectChild, isCorrectParentPPR, isCorrectChildPPR, cos_sim_query_pred_child, cos_sim_query_pred_parent, cos_sim_query_pred_child_ppr, cos_sim_query_pred_parent_ppr, graph_distance_query_pred_child, graph_distance_query_pred_parent, graph_distance_query_pred_child_ppr, graph_distance_query_pred_parent_ppr
315, 3, 1, False, True, True, True, N/A, 0.7914687991142273, N/A, 0.7909064292907715, N/A, 4, N/A, 3
319, 3, 3, False, True, False, True, N/A, 0.7597957849502563, N/A, 0.7473318576812744, N/A, 4, N/A, 4
316, 3, 1, True, True, False, True, N/A, 0.6854633092880249, N/A, 0.6841089725494385, N/A, 1, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.8103028535842896, N/A, 0.8002134561538696, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6937606334686279, N/A, 0.6943457722663879, N/A, 3, N/A, 2
314, 3, 0, False, False, False, False, N/A, 0.7935502529144287, N/A, 0.7935503125190735, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.8314679265022278, N/A, 0.8314679265022278, N/A, 4, N/A, 4
314, 3, 0, True, True, True, True, N/A, 0.8036901950836182, N/A, 0.805560827255249, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.6273812055587769, N/A, 0.6370888948440552, N/A, 6, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.6538029313087463, N/A, 0.6538028717041016, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.6954991817474365, N/A, 0.7010688781738281, N/A, 5, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6872437000274658, N/A, 0.6961259841918945, N/A, 4, N/A, 2
315, 3, 1, False, True, False, True, N/A, 0.6965886354446411, N/A, 0.6965886354446411, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.632946789264679, N/A, 0.6268060207366943, N/A, 6, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.7488503456115723, N/A, 0.7488502860069275, N/A, 5, N/A, 5
314, 3, 0, True, True, True, True, N/A, 0.7153332233428955, N/A, 0.7579156160354614, N/A, 6, N/A, 6
314, 3, 0, False, True, False, True, N/A, 1.0, N/A, 1.0000001192092896, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7171112895011902, N/A, 0.7171112895011902, N/A, 4, N/A, 4
314, 3, 0, False, False, False, False, N/A, 0.804059624671936, N/A, 0.804059624671936, N/A, 2, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.8107372522354126, N/A, 0.8177164793014526, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6778929233551025, N/A, 0.6778929829597473, N/A, 4, N/A, 4
314, 3, 0, True, False, True, False, N/A, 0.8801969289779663, N/A, 0.8611996173858643, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.6456393003463745, N/A, 0.6575810313224792, N/A, 5, N/A, 6
314, 3, 0, False, True, False, True, N/A, 0.5603418350219727, N/A, 0.579866349697113, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.6728829145431519, N/A, 0.6728829145431519, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6517540812492371, N/A, 0.648930013179779, N/A, 3, N/A, 3
320, 3, 1, False, True, False, True, N/A, 0.703950822353363, N/A, 0.7039508819580078, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.5973897576332092, N/A, 0.5973897576332092, N/A, 5, N/A, 7
314, 3, 0, False, True, False, True, N/A, 0.8583422899246216, N/A, 0.8583422899246216, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.5864980220794678, N/A, 0.586497962474823, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6812663078308105, N/A, 0.6812663078308105, N/A, 2, N/A, 2
314, 3, 0, False, True, False, True, N/A, 0.712745189666748, N/A, 0.7061558961868286, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.7437028288841248, N/A, 0.7437028884887695, N/A, 7, N/A, 7
314, 3, 0, False, True, False, True, N/A, 0.6382609605789185, N/A, 0.6382277607917786, N/A, 3, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.8443880677223206, N/A, 0.8277730941772461, N/A, 2, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7762460708618164, N/A, 0.7729401588439941, N/A, 3, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7981283068656921, N/A, 0.7391802072525024, N/A, 4, N/A, 4
314, 3, 0, False, False, False, False, N/A, 0.7547574043273926, N/A, 0.7218368053436279, N/A, 2, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6752216219902039, N/A, 0.709966778755188, N/A, 5, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.8534343242645264, N/A, 0.8611457943916321, N/A, 6, N/A, 6
314, 3, 0, False, True, False, True, N/A, 0.745344877243042, N/A, 0.6407190561294556, N/A, 4, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.6938301920890808, N/A, 0.693830132484436, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6228888034820557, N/A, 0.7046553492546082, N/A, 5, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7612656354904175, N/A, 0.7762991786003113, N/A, 6, N/A, 5
314, 3, 0, False, True, False, True, N/A, 0.7026388049125671, N/A, 0.7026388645172119, N/A, 4, N/A, 4
314, 3, 0, False, True, True, True, N/A, 0.6514220833778381, N/A, 0.6565491557121277, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7061899304389954, N/A, 0.6656646728515625, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.8003404140472412, N/A, 0.8323052525520325, N/A, 4, N/A, 4
314, 3, 0, False, False, False, False, N/A, 0.7974631786346436, N/A, 0.8234442472457886, N/A, 6, N/A, 6
314, 3, 0, False, True, False, True, N/A, 0.8234857320785522, N/A, 0.7565412521362305, N/A, 4, N/A, 4
314, 3, 0, False, True, True, True, N/A, 0.8316876888275146, N/A, 0.8475783467292786, N/A, 5, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6872591972351074, N/A, 0.7143845558166504, N/A, 2, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.8407984972000122, N/A, 0.8407984972000122, N/A, 4, N/A, 4
323, 3, 2, True, True, True, True, N/A, 0.7955238819122314, N/A, 0.7329992055892944, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7077004909515381, N/A, 0.7077004909515381, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6473352909088135, N/A, 0.6213846206665039, N/A, 4, N/A, 3
314, 3, 0, False, True, False, True, N/A, 0.6859661340713501, N/A, 0.672890841960907, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.7570034265518188, N/A, 0.7570034265518188, N/A, 4, N/A, 4
314, 3, 0, True, True, True, True, N/A, 0.899154543876648, N/A, 0.8699814081192017, N/A, 4, N/A, 4
314, 3, 0, False, True, False, True, N/A, 0.6676499843597412, N/A, 0.676367998123169, N/A, 5, N/A, 4
